,dealer_player,deck,hit_prob,stand_prob
1554,[14  9],[0 2 1 0 2 1 1 1 1 1 1 0 2],0.5448302154931571,0.45516978450684276
1555,[12  4],[1 1 1 1 2 0 1 1 1 2 0 1 1],0.49411848148547144,0.5058815185145287
1556,[17 10],[1 0 1 1 2 0 2 0 1 1 1 2 1],0.0,1.0
1557,[12 10],[3 2 1 1 0 1 1 0 1 1 1 0 1],0.5747884942793562,0.425211505720644
1558,[20  8],[0 2 0 1 0 0 1 3 2 1 1 2 0],0.0,1.0
1559,[15  6],[2 0 2 0 1 2 1 0 2 1 0 1 1],0.40435104492120266,0.5956489550787973
1560,[19 10],[1 1 2 0 1 1 1 2 1 1 1 0 1],0.0,1.0
1561,[20  5],[3 0 0 1 2 1 0 0 0 2 2 0 2],0.0,1.0
1562,[13 11],[2 1 0 2 1 1 3 0 1 1 1 0 0],0.5038348134992682,0.4961651865007319
1563,[12  7],[0 3 2 1 1 0 1 2 1 1 0 1 0],0.5840415971701585,0.4159584028298415
1564,[13  9],[1 1 1 0 0 0 2 0 3 2 0 0 3],0.5939234717494432,0.40607652825055685
1565,[20  6],[1 1 0 0 1 2 1 0 3 1 1 1 1],0.0,1.0
1566,[12  2],[1 1 0 1 1 1 1 1 1 2 0 1 2],0.5172082089421716,0.48279179105782843
1567,[14 10],[1 2 1 1 1 1 0 2 1 1 1 1 0],0.5607235873201325,0.43927641267986745
1568,[17  6],[1 1 0 1 2 1 2 0 1 1 1 0 2],0.0,1.0
1569,[15 10],[1 1 0 1 0 2 1 0 1 0 2 2 2],0.5345984151952512,0.4654015848047488
1570,[15 10],[1 0 2 0 1 1 1 0 1 2 1 2 1],0.5359115830840765,0.46408841691592345
1571,[16  5],[0 1 1 1 2 1 1 1 0 2 2 0 1],0.37542117613517617,0.6245788238648238
1572,[20  4],[2 1 1 1 0 0 1 0 3 1 0 3 0],0.0,1.0
1573,[15  6],[1 0 1 1 2 1 0 1 1 4 1 0 0],0.426156458762535,0.5738435412374651
1574,[11  3],[0 0 1 1 1 1 2 1 1 0 2 2 1],1.0,0.0
1575,[13  4],[2 1 2 1 1 1 2 1 0 0 1 1 0],0.42610597630001906,0.573894023699981
1576,[18 10],[1 1 0 1 2 0 1 1 3 0 0 2 1],0.0,1.0
1577,[20 10],[1 1 1 1 0 0 1 1 1 1 0 2 3],0.0,1.0
1578,[15  9],[1 1 1 3 1 1 0 1 1 0 0 2 1],0.49811535640090426,0.5018846435990957
1579,[19 10],[0 0 0 0 0 1 0 3 1 1 3 2 2],0.0,1.0
1580,[14 10],[0 1 1 1 0 2 2 1 0 2 1 1 1],0.5085827648797012,0.49141723512029883
1581,[20 10],[1 2 0 1 1 1 1 1 1 2 1 0 1],0.0,1.0
1582,[17  4],[1 0 0 3 0 3 1 1 0 1 1 0 2],0.0,1.0
1583,[18  3],[2 1 1 0 0 1 1 0 0 1 3 1 2],0.0,1.0
1584,[14  2],[0 2 1 1 2 1 0 1 2 0 2 0 1],0.4608795173463358,0.5391204826536641
1585,[20 10],[1 1 2 2 0 1 1 0 1 0 1 1 2],0.0,1.0
1586,[18  8],[2 0 0 1 0 1 3 2 0 0 1 1 2],0.0,1.0
1587,[11  7],[1 1 0 2 1 1 1 1 2 0 1 1 1],1.0,0.0
1588,[8 5],[0 1 2 0 1 2 2 1 0 1 1 1 1],1.0,0.0
1589,[13  9],[3 2 1 0 0 1 0 1 1 1 2 0 1],0.5634679486312612,0.4365320513687389
1590,[19  3],[2 1 1 1 0 1 0 0 2 2 2 1 0],0.0,1.0
1591,[20 10],[2 1 0 0 1 1 0 1 2 1 1 0 3],0.0,1.0
1592,[6 9],[2 2 2 2 0 0 2 0 1 0 1 1 0],1.0,0.0
1593,[16  9],[2 2 2 2 0 0 2 0 1 0 1 2 0],0.4920285901031616,0.5079714098968384
1594,[16  6],[1 2 0 2 3 2 0 1 1 0 1 0 0],0.3158499315235298,0.6841500684764702
1595,[10  3],[0 1 1 2 0 1 1 1 2 2 0 1 1],1.0,0.0
1596,[20 10],[2 1 1 1 0 0 0 1 1 2 1 1 2],0.0,1.0
1597,[13 10],[2 2 0 1 1 2 0 1 1 1 1 1 0],0.5646551198883614,0.43534488011163863
1598,[12  9],[0 3 2 0 0 1 1 1 2 0 1 1 1],0.5548919219281492,0.4451080780718509
1599,[16 10],[0 1 0 1 2 2 1 1 0 1 1 3 0],0.506784694863019,0.4932153051369809
1600,[10  3],[1 1 2 0 1 2 2 1 0 1 1 1 0],1.0,0.0
1601,[11  8],[1 1 0 0 2 2 0 1 0 0 4 1 1],1.0,0.0
1602,[15  9],[1 0 0 0 1 0 1 3 1 1 2 2 1],0.5667452041202882,0.4332547958797118
1603,[15  5],[0 1 1 1 2 0 1 0 0 2 1 1 3],0.4318694862645718,0.5681305137354283
1604,[10 11],[2 2 1 1 1 1 1 1 2 0 1 0 0],1.0,0.0
1605,[19 11],[1 1 1 0 2 1 1 0 1 1 0 2 2],0.0,1.0
1606,[13 10],[2 2 1 0 0 1 0 1 0 1 3 1 1],0.5828997350431928,0.4171002649568072
1607,[11  4],[1 0 1 3 0 0 2 0 2 1 2 1 0],1.0,0.0
1608,[18  3],[0 2 2 0 0 2 1 2 1 0 0 1 2],0.0,1.0
1609,[14  7],[0 0 0 1 0 0 2 2 1 1 3 1 2],0.5972597849379148,0.4027402150620852
1610,[20  3],[2 0 2 0 2 1 0 0 2 0 1 2 1],0.0,1.0
1611,[16  3],[1 1 2 0 0 1 1 1 1 2 0 2 1],0.44858701346453506,0.5514129865354649
1612,[17 10],[2 2 0 1 2 1 1 1 1 2 0 0 0],0.0,1.0
1613,[15  8],[0 2 0 0 2 1 2 2 0 2 2 0 0],0.5742239947933923,0.4257760052066077
1614,[9 8],[2 0 1 2 3 1 0 2 1 0 0 0 1],1.0,0.0
1615,[13  3],[0 2 1 2 0 0 1 2 1 0 1 1 2],0.47875318279328316,0.5212468172067167
1616,[19 11],[2 2 1 0 0 0 0 0 3 2 0 1 2],0.0,1.0
1617,[15  9],[2 0 1 1 2 0 0 0 2 2 2 0 1],0.5286938692723615,0.47130613072763844
1618,[20  3],[0 0 2 1 0 0 1 1 2 2 0 1 3],0.0,1.0
1619,[18 10],[0 1 0 0 3 1 2 2 0 1 2 1 0],0.0,1.0
1620,[18  8],[2 0 1 1 1 0 2 2 1 1 1 1 0],0.0,1.0
1621,[19  6],[1 1 2 1 0 1 1 0 1 2 1 1 1],0.0,1.0
1622,[12  7],[1 1 0 1 2 0 2 2 1 0 2 1 0],0.5766650214881961,0.423334978511804
1623,[12 10],[1 1 2 0 0 1 0 2 1 2 1 0 2],0.5713072428548851,0.4286927571451149
1624,[15  4],[1 0 0 1 2 2 2 1 1 0 1 1 1],0.4077711830512176,0.5922288169487824
1625,[12 11],[1 0 3 1 1 0 1 1 0 3 1 1 0],0.5915384829147634,0.40846151708523665
1626,[ 7 10],[1 1 0 0 1 2 0 1 2 1 2 2 0],1.0,0.0
1627,[10 10],[1 1 1 0 1 2 0 1 2 1 2 2 0],1.0,0.0
1628,[14 10],[1 1 1 1 1 2 0 1 2 1 2 2 0],0.5695237404462498,0.4304762595537503
1629,[19 10],[1 1 1 1 1 0 1 1 2 1 0 2 1],0.0,1.0
1630,[15  9],[0 0 1 2 1 0 1 0 1 2 2 2 1],0.5633302652542628,0.4366697347457371
1631,[14  7],[1 2 2 2 2 0 1 1 1 0 0 1 0],0.5298479704548519,0.4701520295451482
1632,[17  8],[2 1 0 0 0 0 2 3 1 2 1 0 1],0.0,1.0
1633,[15  3],[1 1 1 0 1 2 1 1 2 0 0 2 1],0.4304275090698116,0.5695724909301884
1634,[19  8],[1 0 1 0 0 1 2 2 2 1 2 1 0],0.0,1.0
1635,[12  7],[0 1 1 0 2 1 2 2 1 0 1 2 0],0.5785373144226996,0.4214626855773004
1636,[12  6],[0 0 1 2 0 2 3 0 2 1 0 1 1],0.48527322897850234,0.5147267710214977
1637,[5 4],[0 1 3 2 1 0 1 1 1 1 0 1 1],1.0,0.0
1638,[19  3],[1 1 1 0 1 1 1 1 2 1 0 2 1],0.0,1.0
1639,[17  9],[2 0 0 0 1 1 1 1 1 1 3 1 1],0.0,1.0
1640,[20 10],[1 0 2 2 0 1 1 0 0 3 1 1 1],0.0,1.0
1641,[20 11],[2 0 2 0 0 1 1 0 1 1 1 1 3],0.0,1.0
1642,[16  2],[1 2 1 0 0 2 1 0 3 2 0 0 1],0.44422998909582284,0.5557700109041771
1643,[17 11],[3 1 1 0 1 1 2 1 0 0 1 0 2],0.0,1.0
1644,[4 4],[2 2 2 1 1 1 2 1 0 0 0 1 0],1.0,0.0
1645,[15 10],[0 1 2 1 1 1 0 0 2 2 2 0 1],0.5342793122405605,0.4657206877594396
1646,[15  2],[1 1 1 0 3 1 1 0 1 1 3 0 0],0.4110348779089959,0.588965122091004
1647,[18 10],[4 0 0 0 1 0 2 1 0 1 2 1 1],0.0,1.0
1648,[17  8],[0 1 2 2 1 0 1 2 1 1 1 0 1],0.0,1.0
1649,[17  6],[2 1 1 0 2 3 1 0 1 0 1 0 1],0.0,1.0
1650,[10  2],[2 2 0 1 0 1 2 0 0 2 0 1 2],1.0,0.0
1651,[20  3],[1 1 2 1 2 0 0 3 0 1 1 1 0],0.0,1.0
1652,[7 7],[1 2 0 2 1 1 1 1 0 1 1 1 1],1.0,0.0
1653,[21 10],[1 2 0 1 1 1 1 2 0 2 1 1 0],0.0,1.0
1654,[14 11],[1 0 1 2 0 0 1 1 1 2 3 0 1],0.5571005272382024,0.44289947276179764
1655,[20 10],[0 2 0 2 0 1 1 1 2 1 1 2 0],0.0,1.0
1656,[13 10],[2 1 2 0 0 0 2 0 2 1 2 1 0],0.5587689396745174,0.4412310603254827
1657,[15 10],[1 2 0 2 0 0 3 0 1 3 0 1 0],0.5336100148846133,0.4663899851153867
1658,[20  8],[1 0 1 0 1 1 2 1 2 1 2 0 1],0.0,1.0
1659,[20 10],[1 1 1 0 0 1 1 1 2 1 0 3 1],0.0,1.0
1660,[14  7],[1 1 1 0 0 1 2 2 1 1 0 1 2],0.578484677954825,0.421515322045175
1661,[11  6],[1 0 1 1 0 1 3 0 2 0 1 2 1],1.0,0.0
1662,[17 11],[1 0 0 0 1 2 2 1 3 0 1 1 1],0.0,1.0
1663,[14  3],[1 0 1 3 2 1 1 1 0 0 0 2 1],0.4038598143397728,0.5961401856602272
1664,[12  3],[1 0 2 2 2 1 1 1 0 0 1 2 0],0.48133282557447243,0.5186671744255275
1665,[15  6],[1 1 0 1 1 1 2 1 1 0 1 1 2],0.44830986960141656,0.5516901303985835
1666,[12 10],[0 1 0 0 1 1 0 2 2 0 2 1 3],0.5621850701621036,0.4378149298378963
1667,[17 10],[1 0 0 2 2 0 3 1 1 1 1 1 0],0.0,1.0
1668,[11 10],[2 0 1 3 1 1 1 2 0 0 0 1 1],1.0,0.0
1669,[12  7],[0 1 0 0 2 1 2 1 1 0 3 0 2],0.5902990513059316,0.4097009486940684
1670,[10  3],[1 1 2 3 2 1 1 0 0 1 0 0 1],1.0,0.0
1671,[15  6],[0 0 1 1 3 1 1 2 0 1 1 1 1],0.4201192226737443,0.5798807773262558
1672,[20  8],[1 2 2 1 1 0 0 2 1 0 0 1 2],0.0,1.0
1673,[20 10],[1 1 0 0 3 1 0 2 2 0 1 0 2],0.0,1.0
1674,[10 10],[1 2 3 0 0 2 2 0 1 0 1 0 1],1.0,0.0
1675,[15 10],[0 0 0 1 1 0 0 2 0 2 2 2 3],0.5772186427764623,0.42278135722353777
1676,[21  7],[1 1 1 1 2 1 3 0 0 1 1 1 0],0.0,1.0
1677,[11  9],[0 0 1 2 2 2 0 0 2 1 1 1 1],1.0,0.0
1678,[17  8],[1 2 2 1 1 2 0 1 0 0 2 1 0],0.0,1.0
1679,[17  3],[2 0 1 1 0 1 2 1 1 0 2 1 1],0.0,1.0
1680,[13 10],[1 1 1 2 1 0 2 0 2 0 1 1 1],0.5547094044121276,0.44529059558787243
1681,[21  7],[2 0 1 2 0 0 1 0 3 1 1 0 2],0.0,1.0
1682,[ 6 10],[1 1 2 1 0 1 0 2 1 1 1 1 1],1.0,0.0
1683,[16 10],[1 1 2 1 0 1 0 2 1 2 1 1 1],0.5256209181431569,0.474379081856843
1684,[18  6],[0 1 1 0 1 1 1 0 2 3 1 0 2],0.0,1.0
1685,[ 9 11],[3 1 0 1 3 0 2 1 0 0 0 2 0],1.0,0.0
1686,[15 11],[3 1 0 1 3 1 2 1 0 0 0 2 0],0.46381724904511695,0.536182750954883
1687,[19 11],[2 1 1 0 0 1 2 2 2 1 0 1 0],0.0,1.0
1688,[14 10],[0 2 1 0 2 2 0 1 2 2 0 0 1],0.5597445815723204,0.4402554184276795
1689,[19  4],[1 0 0 1 0 0 2 2 2 1 1 1 2],0.0,1.0
1690,[19 10],[1 1 0 1 1 0 0 2 3 0 1 2 1],0.0,1.0
1691,[20 10],[2 0 0 2 0 1 0 2 1 2 1 2 0],0.0,1.0
1692,[7 8],[1 1 1 1 2 1 2 1 0 1 1 0 1],1.0,0.0
1693,[11  5],[2 0 1 1 1 1 1 3 0 1 1 1 0],1.0,0.0
1694,[14  4],[1 1 1 3 0 2 1 1 0 1 0 1 1],0.4083582079570584,0.5916417920429415
1695,[21 10],[1 1 0 1 1 0 0 1 1 1 3 1 2],0.0,1.0
1696,[13 10],[1 0 1 2 1 0 1 1 1 1 1 2 1],0.5602989817655318,0.4397010182344681
1697,[12  4],[1 2 0 1 0 0 2 0 2 0 2 2 1],0.5109162427849102,0.48908375721508984
1698,[13  4],[2 1 0 3 0 0 1 1 0 0 1 2 2],0.48238068539004797,0.5176193146099521
1699,[15 10],[1 1 0 0 1 1 1 2 1 1 0 2 2],0.53575096106268,0.46424903893731995
1700,[11 10],[0 1 0 0 0 1 2 1 2 2 1 2 1],1.0,0.0
1701,[12 11],[2 1 1 1 0 1 1 1 1 2 0 1 1],0.5515027735937825,0.44849722640621753
1702,[20 10],[1 1 1 1 1 1 2 0 0 2 1 1 1],0.0,1.0
1703,[12  7],[0 1 0 2 0 1 3 1 1 1 1 0 2],0.5825070252684849,0.4174929747315152
1704,[8 3],[0 0 2 2 1 1 1 1 0 1 0 2 2],1.0,0.0
1705,[17  3],[0 1 1 3 0 0 2 2 1 1 0 1 1],0.0,1.0
1706,[5 6],[1 2 1 1 1 3 0 0 0 1 2 1 0],1.0,0.0
1707,[18  4],[0 0 1 1 1 3 0 1 3 0 1 1 1],0.0,1.0
1708,[19  8],[1 0 0 2 2 2 0 2 1 0 1 1 1],0.0,1.0
1709,[20 10],[1 0 1 0 1 0 2 1 0 3 1 1 2],0.0,1.0
1710,[15  8],[2 2 1 0 1 1 1 1 2 1 0 0 1],0.535387658531909,0.464612341468091
1711,[17 10],[0 1 0 0 0 1 2 1 2 2 0 0 4],0.0,1.0
1712,[18  9],[1 1 0 0 2 1 1 2 2 0 0 1 2],0.0,1.0
1713,[16  9],[1 1 0 2 2 1 1 2 1 0 1 0 1],0.475935235275959,0.5240647647240411
1714,[ 9 10],[1 1 2 0 1 3 0 1 0 0 2 1 1],1.0,0.0
1715,[18 10],[2 1 0 1 0 0 1 2 1 2 1 1 1],0.0,1.0
1716,[15  5],[1 0 2 1 2 1 1 2 1 0 1 1 0],0.3887720096935834,0.6112279903064166
1717,[ 9 10],[1 2 0 0 2 0 2 1 0 0 0 3 2],1.0,0.0
1718,[13 10],[1 2 0 1 2 0 2 1 0 0 0 3 2],0.5356709221517338,0.46432907784826616
1719,[14  8],[1 2 2 1 1 0 0 2 0 1 2 0 1],0.5809688263893746,0.41903117361062536
1720,[14  6],[0 0 2 1 0 2 1 2 1 1 1 1 1],0.47336072728119843,0.5266392727188016
1721,[20  3],[3 0 3 0 2 0 1 0 1 0 1 1 1],0.0,1.0
1722,[16 10],[0 0 2 2 0 4 1 1 1 1 0 0 1],0.5299971562335634,0.47000284376643664
1723,[13  8],[0 1 2 1 0 1 1 1 2 3 0 1 0],0.5783635768506256,0.4216364231493745
1724,[15 10],[1 2 3 0 1 1 0 1 0 0 2 1 1],0.5214248679861253,0.4785751320138747
1725,[ 9 10],[1 2 1 0 1 2 2 0 0 0 2 1 1],1.0,0.0
1726,[15  7],[1 0 1 0 1 1 1 1 0 1 2 2 2],0.5534642379692528,0.44653576203074724
1727,[14 10],[1 0 1 1 1 1 1 2 0 1 1 1 2],0.5379388139147546,0.4620611860852454
1728,[15  5],[1 0 1 2 2 1 1 1 0 1 1 1 1],0.3881533575375158,0.6118466424624842
1729,[18  8],[2 0 0 2 1 1 2 2 2 0 1 0 0],0.0,1.0
1730,[13  2],[0 1 2 2 0 1 2 1 1 2 1 0 0],0.4701250559084149,0.529874944091585
1731,[12 10],[0 1 1 2 0 2 0 2 2 0 0 2 1],0.5425491900274199,0.4574508099725801
1732,[15 10],[1 0 0 1 0 1 0 1 2 3 0 3 1],0.5660018364843672,0.4339981635156328
1733,[ 6 10],[1 1 2 0 1 1 0 1 1 1 1 0 3],1.0,0.0
1734,[13 10],[1 1 2 0 1 1 1 1 1 1 1 0 3],0.5609691449242645,0.43903085507573547
1735,[14 10],[2 2 1 1 2 2 0 1 0 0 1 0 1],0.5434606567263683,0.4565393432736317
1736,[9 6],[1 2 0 1 1 2 2 2 0 1 0 1 0],1.0,0.0
1737,[11  9],[3 0 1 1 0 1 2 2 1 1 0 1 0],1.0,0.0
1738,[15  9],[0 1 1 2 2 1 1 2 2 1 0 0 0],0.49846516894761783,0.5015348310523822
1739,[11  8],[0 0 0 1 2 2 1 3 1 1 1 1 0],1.0,0.0
1740,[17  6],[2 0 1 0 0 2 1 2 0 1 1 0 3],0.0,1.0
1741,[ 5 11],[1 2 2 2 0 1 0 1 2 0 1 0 1],1.0,0.0
1742,[15 11],[1 2 2 2 0 1 0 1 2 1 1 0 1],0.4998668869748294,0.5001331130251706
1743,[6 9],[3 1 0 1 2 1 0 2 2 0 1 0 0],1.0,0.0
1744,[ 7 11],[1 1 1 0 2 0 0 1 2 1 1 0 3],1.0,0.0
1745,[17 11],[1 1 1 0 2 0 0 1 2 1 2 0 3],0.0,1.0
1746,[ 7 10],[1 2 1 1 2 0 0 0 1 1 3 1 0],1.0,0.0
1747,[11 10],[0 0 1 1 1 1 2 1 0 2 1 2 1],1.0,0.0
1748,[16  2],[1 1 0 1 0 2 2 0 0 1 2 1 2],0.4649221774286264,0.5350778225713736
1749,[21 10],[1 1 1 1 1 0 1 3 1 0 2 0 1],0.0,1.0
1750,[12  4],[0 2 0 1 1 1 1 1 2 2 0 1 1],0.49091730133161815,0.5090826986683819
1751,[18 11],[3 1 0 1 1 0 0 2 0 1 2 1 1],0.0,1.0
1752,[19  9],[2 2 0 1 0 2 1 1 2 0 1 0 1],0.0,1.0
1753,[10  6],[3 2 2 0 1 1 1 0 1 0 1 1 0],1.0,0.0
1754,[11 10],[0 2 1 1 1 1 1 1 2 1 0 1 1],1.0,0.0
1755,[18  3],[2 1 3 1 0 0 1 2 1 0 0 2 0],0.0,1.0
1756,[15  8],[1 1 1 0 1 2 1 3 1 1 0 0 1],0.558038197817646,0.44196180218235404
1757,[12  4],[1 2 0 2 1 0 3 0 1 1 2 0 0],0.4808658727179489,0.5191341272820511
1758,[12 10],[0 3 3 1 3 1 0 0 1 1 0 0 0],0.6172778202956574,0.38272217970434264
1759,[21  7],[2 1 0 2 2 0 1 1 1 1 0 1 1],0.0,1.0
1760,[15  8],[1 0 0 2 1 1 1 1 0 1 1 3 1],0.5497370258452068,0.45026297415479316
1761,[20 10],[0 2 0 0 1 0 0 1 0 4 0 2 3],0.0,1.0
1762,[12 10],[0 2 0 1 1 1 1 1 1 1 2 1 1],0.5757655669852213,0.4242344330147787
1763,[ 8 10],[0 1 2 2 1 1 2 1 0 1 1 0 1],1.0,0.0
1764,[16  3],[0 0 2 0 0 3 0 1 2 1 1 2 1],0.46779880005942315,0.5322011999405768
1765,[18 10],[1 2 1 0 0 2 1 1 0 0 1 2 2],0.0,1.0
1766,[14  7],[0 0 2 2 2 0 1 0 1 1 2 0 2],0.5386856224589471,0.4613143775410529
1767,[13  4],[1 4 2 1 1 0 2 0 0 0 0 1 1],0.43960388116041593,0.5603961188395841
1768,[ 7 10],[1 0 1 1 2 1 1 0 2 1 2 1 0],1.0,0.0
1769,[17 10],[1 0 1 1 2 1 1 0 2 1 2 1 1],0.0,1.0
1770,[ 7 10],[1 2 0 0 2 1 1 1 1 3 0 0 1],1.0,0.0
1771,[21 10],[1 1 0 0 2 1 1 2 1 0 2 0 2],0.0,1.0
1772,[15  3],[1 1 1 1 1 1 1 1 1 1 1 0 2],0.4330646984276389,0.5669353015723612
1773,[12 11],[1 2 0 2 1 0 2 1 2 2 0 0 0],0.5219588585820754,0.4780411414179246
1774,[17  3],[1 2 2 0 0 0 1 1 1 1 1 2 1],0.0,1.0
1775,[12  8],[0 2 1 0 0 3 1 2 1 0 2 1 0],0.5696185792948127,0.43038142070518726
1776,[12 10],[1 1 1 0 3 0 1 1 0 2 2 0 1],0.5888216159430355,0.4111783840569645
1777,[13 10],[0 3 1 1 0 1 1 1 1 2 1 1 0],0.560097691953976,0.4399023080460241
1778,[16 10],[1 0 1 1 1 2 1 2 1 1 0 0 2],0.5054075994348917,0.4945924005651083
1779,[12  6],[0 1 1 0 2 3 1 1 0 1 1 2 0],0.5026373975072371,0.4973626024927628
1780,[20 11],[2 1 3 0 1 1 1 0 0 1 0 2 1],0.0,1.0
1781,[14 10],[1 1 0 0 2 0 1 2 2 1 1 0 2],0.5458015938668078,0.4541984061331922
1782,[11 10],[1 0 2 0 1 2 1 0 2 1 2 1 0],1.0,0.0
1783,[16 10],[1 0 2 0 2 2 1 0 2 1 2 1 0],0.5048863145606904,0.49511368543930956
1784,[18  4],[2 0 1 1 1 1 0 3 0 1 0 0 3],0.0,1.0
1785,[20 10],[0 0 2 0 0 2 2 0 1 1 1 1 3],0.0,1.0
1786,[10  4],[1 2 1 2 0 0 1 3 0 1 1 0 1],1.0,0.0
1787,[ 8 10],[2 1 1 2 1 2 1 0 0 1 0 0 2],1.0,0.0
1788,[15  3],[1 0 2 2 1 1 1 0 0 1 1 0 3],0.4100805889950835,0.5899194110049164
1789,[20 10],[0 2 0 1 0 1 3 2 0 2 1 0 1],0.0,1.0
1790,[18  5],[1 1 2 0 2 0 3 1 1 0 2 0 0],0.0,1.0
1791,[11 10],[1 3 1 0 0 0 1 0 2 2 1 1 1],1.0,0.0
1792,[18  6],[0 0 2 0 0 3 0 2 1 2 2 0 1],0.0,1.0
1793,[19 10],[1 0 2 1 0 1 1 1 2 1 1 1 1],0.0,1.0
1794,[20  8],[0 2 0 1 0 1 2 2 0 1 1 1 2],0.0,1.0
1795,[11  4],[0 2 1 3 2 2 0 2 0 0 1 0 0],1.0,0.0
1796,[13  7],[1 0 2 2 0 3 2 0 1 0 1 0 1],0.5568370313380585,0.44316296866194144
1797,[ 5 11],[2 2 2 2 0 2 0 0 1 1 0 1 0],1.0,0.0
1798,[15 11],[2 2 2 2 0 2 0 0 1 1 0 1 1],0.4617230344164539,0.5382769655835461
1799,[12 10],[2 1 0 2 0 1 0 1 2 0 1 1 2],0.5617638479482837,0.43823615205171634
1800,[13  9],[0 0 1 0 1 0 1 0 3 4 1 2 0],0.6129022714509625,0.3870977285490374
1801,[18  9],[0 0 1 0 2 0 1 0 3 4 1 2 0],0.0,1.0
1802,[12 10],[0 2 0 2 0 2 0 1 1 1 1 1 2],0.5909550529120938,0.4090449470879061
1803,[15  9],[1 2 0 1 1 2 2 2 2 0 0 0 0],0.5049819843983957,0.4950180156016043
1804,[20  9],[1 1 0 1 1 0 0 1 2 0 3 1 2],0.0,1.0
1805,[19  6],[1 1 0 1 0 2 1 1 2 3 1 0 0],0.0,1.0
1806,[15 10],[2 1 1 1 1 1 1 2 1 0 1 1 0],0.5025098155519419,0.49749018444805815
1807,[10  4],[0 1 0 2 1 1 1 1 0 2 1 3 0],1.0,0.0
1808,[19 10],[1 0 1 0 1 0 1 2 3 0 1 1 2],0.0,1.0
1809,[16  6],[2 1 1 1 0 2 3 0 1 0 1 1 0],0.3967611312938936,0.6032388687061063
1810,[14  8],[2 1 1 2 2 0 1 1 1 0 1 1 0],0.5400592850073135,0.4599407149926865
1811,[19  3],[1 0 2 1 1 0 1 2 1 0 1 3 0],0.0,1.0
1812,[10  9],[0 1 1 2 2 0 1 1 1 1 1 0 2],1.0,0.0
1813,[16  9],[1 2 0 1 2 1 0 1 1 1 1 0 2],0.4846253107118916,0.5153746892881084
1814,[13  9],[1 2 3 1 0 1 0 1 1 1 1 1 0],0.5672517496430453,0.43274825035695474
1815,[15 10],[2 1 2 1 0 0 1 1 1 1 2 0 1],0.5377358460628625,0.4622641539371375
1816,[16  3],[1 2 1 1 1 0 1 0 2 1 0 1 2],0.4035883322916972,0.5964116677083028
1817,[20 10],[1 0 2 1 0 1 1 0 1 1 1 2 2],0.0,1.0
1818,[19  4],[1 1 1 1 0 2 1 1 2 1 1 1 0],0.0,1.0
1819,[21  7],[1 1 0 1 1 1 2 1 1 1 0 2 1],0.0,1.0
1820,[12 10],[1 2 0 1 1 2 0 2 0 0 2 1 1],0.5845156470325534,0.41548435296744657
1821,[11 10],[2 3 1 1 0 0 1 1 0 0 1 3 0],1.0,0.0
1822,[18 10],[0 1 1 0 1 3 1 2 0 1 0 3 0],0.0,1.0
1823,[19  4],[1 2 2 1 1 1 0 1 1 2 1 0 0],0.0,1.0
1824,[11  6],[2 0 2 1 0 2 0 1 0 2 0 1 2],1.0,0.0
1825,[13  8],[0 0 2 0 1 2 1 3 1 0 0 1 2],0.5438303582404105,0.45616964175958946
1826,[21  6],[3 0 1 0 0 1 1 1 2 1 0 1 2],0.0,1.0
1827,[12  4],[1 1 1 1 1 2 0 0 0 1 1 2 2],0.523041360157789,0.47695863984221104
1828,[15 10],[0 0 2 1 1 2 1 1 1 1 1 2 0],0.5016513079787883,0.4983486920212116
1829,[11 10],[1 2 2 1 1 1 0 1 0 0 0 2 2],1.0,0.0
1830,[15  6],[0 0 1 1 1 3 1 1 1 0 1 1 2],0.42573029987946276,0.5742697001205372
1831,[18  2],[2 1 0 0 1 2 2 2 0 1 0 1 1],0.0,1.0
1832,[13  4],[0 2 2 1 1 1 2 0 1 0 0 2 1],0.45298495976252257,0.5470150402374775
1833,[12  3],[1 0 1 1 1 3 2 2 0 0 1 0 1],0.45697240928402993,0.54302759071597
1834,[14  8],[2 0 0 2 1 2 1 1 0 0 1 1 2],0.540635870561731,0.459364129438269
1835,[19  6],[0 2 0 1 0 1 1 1 2 2 1 1 1],0.0,1.0
1836,[20  6],[3 0 2 1 1 1 0 0 0 1 0 2 2],0.0,1.0
1837,[15  3],[1 0 1 0 1 1 3 2 0 0 1 1 2],0.4563036527514191,0.543696347248581
1838,[15  8],[0 1 0 1 1 2 1 1 1 2 2 0 1],0.5461453678213538,0.45385463217864624
1839,[12  3],[3 1 2 1 1 0 0 1 0 1 2 0 1],0.518920642667837,0.48107935733216306
1840,[18  9],[3 0 2 0 1 1 0 1 1 1 1 2 0],0.0,1.0
1841,[14  9],[2 1 0 1 1 0 0 1 3 1 0 2 1],0.5664545640389549,0.43354543596104506
1842,[18  6],[1 0 0 1 2 2 1 2 0 1 1 1 1],0.0,1.0
1843,[16 10],[3 0 2 1 0 1 1 0 1 2 0 2 0],0.5072230041161095,0.49277699588389046
1844,[13 10],[0 2 1 2 1 1 1 1 1 0 1 1 1],0.553426530263041,0.446573469736959
1845,[13  4],[0 1 0 1 2 2 1 2 0 2 1 1 0],0.4444508058747255,0.5555491941252744
1846,[14  9],[2 0 1 1 1 2 1 0 2 1 0 2 0],0.5326768622775548,0.46732313772244516
